filename,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
1_char_0_0.png,0.31064525,0.00035726995,8.058622e-06,0.08802749,0.20566913,0.0014601713,3.945322e-05,0.130085,0.00042819462,0.09931968,0.0021816911,0.0008006052,0.0,0.006656409,0.19115838,0.0,0.33923084,0.021280546,6.410372e-05,0.00021295609,6.441072e-05,0.14749205,0.024232728,0.0028011294,0.03193943,0.0055505987,0.23486456,0.03204104,0.040731944,0.12751472,0.11197623,0.041283425,0.05054869,0.09257535,0.0103966445,0.31069022,0.00022193573,0.052953992,0.001167012,0.11458539,8.364961e-05,0.23410723,0.0018120458,0.008520101,0.0012159969,0.051033083,0.00029586238,0.030912647,0.34965017,0.03156863,0.0049714786,0.14106177,0.02523325,0.18504125,0.0057019517,0.00026901145,0.00427084,0.003295322,0.00059151236,0.009184154,0.01376211,0.020673728,0.013601648,0.019250885
1_char_0_1.png,0.17184204,0.00022738935,2.2836764e-05,0.09735269,0.1617232,0.0012629097,8.580997e-05,0.06522269,0.0010799012,0.077905856,0.0022119805,0.0016163506,0.0,0.006935616,0.12656167,0.0,0.26202437,0.051832788,0.000135655,0.0003934449,0.0,0.06109208,0.050214108,0.0039110766,0.016886685,0.0053071682,0.20917656,0.031246072,0.017274646,0.065392494,0.10979903,0.019122053,0.035744645,0.042321842,0.036782745,0.24204613,0.00013973267,0.062076114,0.0021007294,0.04702518,0.0,0.13518314,0.0015461909,0.00954443,0.0034494037,0.06929748,0.00021129327,0.045020547,0.19671398,0.022410981,0.004098567,0.054108787,0.004810107,0.07285984,0.0053026574,0.0001920684,0.0051369537,0.0033592442,0.0002947488,0.010773006,0.015375856,0.013718208,0.019676473,0.053941235
1_char_10_0.png,0.29669455,0.00016933121,1.6907703e-05,0.0904862,0.20440008,0.0011903576,6.9474816e-05,0.124299176,0.0004917029,0.09587339,0.0024838485,0.0014695305,0.0,0.011234545,0.18056183,0.0,0.3269566,0.026199397,7.157761e-05,0.00041367102,6.205517e-05,0.13298896,0.027524477,0.0033552018,0.027524134,0.0061896183,0.23554575,0.031502984,0.03776051,0.118985504,0.110394344,0.04042149,0.050043754,0.08637934,0.01208701,0.30460978,0.0009542229,0.055218585,0.0019486491,0.105003625,0.00012586205,0.22508836,0.0029554225,0.00979941,0.0014251577,0.052288696,0.0007707436,0.034869157,0.32968673,0.030997347,0.005651267,0.12737502,0.020715188,0.16712596,0.005296785,0.0003206577,0.0056198714,0.0044026216,0.0007519413,0.011045731,0.012158446,0.02050381,0.01253041,0.024717102
1_char_10_1.png,0.28509128,0.00012417426,3.1378284e-05,0.09107865,0.19474617,0.000605648,2.5567093e-05,0.123796135,0.00092725555,0.09299852,0.0020267835,0.0006417939,0.0,0.0069561442,0.17825608,0.0,0.31936306,0.022935934,0.0,0.00011768476,3.547945e-05,0.13901183,0.027251422,0.0010333057,0.026834063,0.0038877106,0.22949454,0.029886864,0.039144337,0.12021455,0.10386183,0.033875152,0.045951545,0.08241194,0.01900444,0.2930316,8.767489e-06,0.061069116,0.00079431705,0.106677614,8.414938e-06,0.22080006,0.0012299308,0.004794656,0.001583067,0.057647157,2.9550516e-05,0.032331515,0.3263709,0.024929842,0.003931462,0.13513933,0.02492633,0.17007579,0.003157743,0.0001356902,0.002677031,0.0027224103,0.0010129575,0.0054958006,0.009835551,0.015581008,0.009990654,0.026604176
1_char_13_0.png,0.31744775,6.871175e-05,1.2385556e-05,0.0898684,0.21232504,0.0014894411,3.1828447e-05,0.13403715,0.00022557605,0.10075222,0.0027113468,0.0011754434,0.0,0.0072501935,0.19027779,0.0,0.34007645,0.021023279,4.063526e-06,0.0004808209,6.205517e-05,0.15011407,0.023756512,0.0037363595,0.029872492,0.0068158824,0.2393186,0.031822026,0.041390542,0.12875515,0.111081846,0.04241438,0.049159724,0.093266375,0.008607635,0.3146584,0.0005117794,0.054933697,0.0021453202,0.11868819,0.0003210834,0.24019258,0.0029786741,0.00953039,0.0008528205,0.051815487,0.0003165745,0.032213412,0.3572396,0.032252546,0.005221902,0.1401548,0.024206245,0.18531011,0.0066945753,0.00017748665,0.0062887254,0.004111082,0.00034828295,0.010617388,0.011324808,0.02193434,0.012556888,0.020203395
1_char_13_1.png,0.27998102,2.7100907e-05,2.23008e-05,0.092118785,0.19862959,0.0013466976,8.117853e-05,0.11644975,0.0009657573,0.094162546,0.0017715378,0.0013200556,0.0,0.00615877,0.17472573,0.0,0.3217918,0.027368646,9.461811e-05,0.00028242246,6.250426e-05,0.12857714,0.03165712,0.002975912,0.027455501,0.0054236264,0.2291565,0.031395346,0.034774046,0.11386791,0.113037266,0.036140278,0.048080947,0.08183764,0.01624711,0.29848346,0.00032006582,0.057139635,0.0018157869,0.099126495,8.495752e-06,0.21183434,0.0021559636,0.00783702,0.0016365483,0.053660583,0.00029782858,0.03461142,0.31650782,0.03145051,0.004446041,0.120187834,0.020694928,0.15830968,0.0053822612,0.00016485743,0.0048602563,0.00362989,0.000137331,0.011314301,0.015220334,0.01899058,0.01554151,0.029026777
1_char_16_0.png,0.27808768,0.00075097487,1.1984196e-05,0.09235941,0.20323877,0.0015569364,0.00010873671,0.115888715,0.0013811532,0.09587376,0.003315187,0.0011351224,0.0,0.012167982,0.17509344,0.0,0.318479,0.03081408,9.220068e-05,0.00048417086,3.5684625e-05,0.11917901,0.03131048,0.0044858214,0.030839546,0.006745251,0.23632029,0.03124528,0.036478046,0.11142599,0.110708706,0.037607923,0.048472647,0.07886559,0.016272182,0.30188453,0.0010357411,0.055408478,0.0025338372,0.097556,8.426752e-05,0.21404147,0.0028535842,0.011940803,0.0013007037,0.056124665,0.0008198025,0.036040314,0.31306782,0.02938799,0.0049301744,0.11568214,0.017478224,0.15283957,0.0062765134,0.00037624838,0.0052808076,0.0038637442,0.0014655696,0.011584486,0.016154401,0.021661326,0.015948128,0.028418038
1_char_16_1.png,0.30475035,0.00013961433,3.0545067e-05,0.0919592,0.20603475,0.0007953317,3.626859e-05,0.13059634,0.001811032,0.097774625,0.0020889912,0.00045576348,0.0,0.0072853533,0.18636315,0.0,0.33156732,0.018806,0.00018864337,9.6061915e-05,3.5684625e-05,0.14524728,0.027153824,0.0026187187,0.030936215,0.0056840926,0.23431623,0.030441385,0.041410327,0.1262825,0.110168114,0.038434245,0.049530614,0.09079395,0.012946447,0.308878,9.33291e-05,0.056893975,0.0008360528,0.11441476,2.8325617e-06,0.23258416,0.0024817337,0.0054391506,0.00096447626,0.052602068,0.00022989608,0.032113913,0.34825382,0.03211708,0.0035516266,0.14001952,0.025603864,0.18460341,0.0052018138,0.0001773453,0.0039106985,0.004287307,0.0005164343,0.009064601,0.013242379,0.018791793,0.012880817,0.022483323
1_char_18_0.png,0.28451356,0.0006464778,6.0340267e-07,0.0950634,0.2140881,0.001115985,0.00032114072,0.11915273,0.0010927791,0.10029721,0.00425521,0.0015203492,0.0,0.012767017,0.17867118,0.0,0.32292622,0.034085475,0.000115081195,0.00082594587,6.317677e-05,0.1220686,0.029524406,0.005375418,0.030047623,0.0061298297,0.24675687,0.03248999,0.03753199,0.11397566,0.111948796,0.0399869,0.04867117,0.07858823,0.013540619,0.31224525,0.0010796466,0.054965876,0.0036131886,0.09831526,0.0002320276,0.21913701,0.0025328582,0.014922926,0.0014307315,0.055706672,0.0006478879,0.037078727,0.31788844,0.028513167,0.005483122,0.1162666,0.016019307,0.14705192,0.0063438984,0.00057470857,0.0064053466,0.0031259365,0.0017214319,0.012023633,0.013487248,0.0237384,0.015303677,0.02830283
1_char_18_1.png,0.34167528,0.000109093104,0.0,0.0795644,0.21589792,0.001324724,0.0,0.15011306,6.0118367e-05,0.10051066,0.0022911308,0.00014856193,0.0,0.0122159505,0.20448972,0.0,0.3533755,0.017722515,9.5006246e-05,3.3450546e-05,6.205517e-05,0.1625183,0.010376568,0.0023596885,0.032368578,0.0047898022,0.23933925,0.03061683,0.04685323,0.1410505,0.106470905,0.047364954,0.056356706,0.0998571,0.0019862535,0.3222275,5.614065e-05,0.048556447,0.0010556062,0.1296223,0.0,0.26473767,0.004492421,0.011499578,0.0,0.050564982,1.9079764e-05,0.028132852,0.38483107,0.027973138,0.005257202,0.1615442,0.030065674,0.2046159,0.005490185,0.0001483442,0.005074014,0.0030460854,0.0015464692,0.007715185,0.008641214,0.021123275,0.0062613636,0.012224531
